best_match_score,School Name,State_left,Incident_ID_left,Month_left,Day_left,Year_left,Date_left,Victims_Killed_left,Victims_Wounded_left,Number_Victims_left,Shooter_Killed_left,Source_left,Number_News_left,Media_Attention_left,Reliability_left,Quarter_left,City_left,School_Level_left,Location_left,Location_Type_left,During_Classes_left,Time_Period_left,First_Shot_left,Duration_min_left,Summary_left,Narrative_left,Situation_left,Targets_left,Accomplice_left,Accomplice_Narrative_left,Hostages_left,Barricade_left,Officer_Involved_left,Bullied_left,Domestic_Violence_left,Gang_Related_left,Active_Shooter_FBI_left,Shots_Fired_left,LAT_left,LNG_left,School ID - NCES Assigned [Public School] Latest available year,School Type [Public School] 2019-20,Charter School [Public School] 2019-20,Magnet School [Public School] 2019-20,Shared Time School [Public School] 2019-20,Urban-centric Locale [Public School] 2019-20,Total Students All Grades (Excludes AE) [Public School] 2019-20,Full-Time Equivalent (FTE) Teachers [Public School] 2019-20,Pupil/Teacher Ratio [Public School] 2019-20,NCESSCH,IPR_EST,IPR_SE,Zip_Code,,,,,,,,,,,,
0.218701424600112,SCHOOL OF THE FUTURE,PA,20211004PASCP,10,4,2021,10/4/2021,0,2,2,0,https://www.wrex.com/news/top-stories/two-officers-shot-near-philadelphia-school-related-shooting-at-nearby-hospital/article_7b3f5b44-24e8-11ec-b4d3-ef1ba88d79d7.html https://www.nbcphiladelphia.com/news/local/person-shot-inside-jefferson-hospital-shooter-flees/2979652/ https://6abc.com/philadelphia-hospital-shooting-thomas-jefferson-university-center-city-philly/11077698/,10,Regional,4,Fall,Philadelphia,High,Outside on School Property,Outside on School Property,No,Night,1:25 AM,1,"Active shooter fled workplace shooting scene, shootout with police behind school","An adult male with a semi-auto rifle, handgun, and wearing body armor shot 2 coworkers at Center City Hospital. He fled on foot and was engaged by 4 officers behind the high school. Two officers were shot. Shooter was shot multiple times and transported in critical condition. School was switched to virtual learning due to shooting.",,Both,No,,No,No,No,No,,No,Yes,100,39.976009,-75.203006,421899000000,1-Regular school,2-No,1-Yes,2-No,11-City: Large,560,30.74,18.22,421899000993,79,35,19104,,,,,,,,,,,,
0.195402424455578,WOODWARD HIGH SCHOOL,OH,20211004OHWOT,10,4,2021,10/4/2021,0,1,1,0,https://www.wlwt.com/article/police-student-shot-in-arm-outside-of-woodward-high-school/37858634# https://www.fox19.com/2021/10/04/shooting-reported-outside-woodward-high-school-police-say/,2,Local,4,Fall,Toledo,High,Off School Property,Off School Property,No,After School,4:30 PM,1,"Student shot across the street, ran to school for assistance",A 17-year-old student was with a group of student in the parking lot across from the high school when he was shot. The shooter fled. The student ran to the school for assistance. Teachers and staff still at the school locked down the building. Police and EMS responded to the school and the student was transported to the hospital.,,,No,,No,No,No,No,No,,No,,41.679009,-83.526718,390449000000,1-Regular school,2-No,–,2-No,11-City: Large,755,103,7.33,390449001844,139,31,43608,,,,,,,,,,,,
0.179989157858946,LAKEVIEW JR HIGH SCHOOL,IL,20211004ILLAC,10,4,2021,10/4/2021,0,0,0,0,https://chicago.cbslocal.com/video/6072449-video-of-shooting-outside-lakeview-high-school/,1,Local,4,Fall,Chicago,High,Parking Lot,Outside on School Property,,,,1,Shots fired in school parking lot,CCTV footage shows more than 12 shots fired in the school parking lot. No other information available.,,,,,No,No,No,No,No,,No,12,41.954705,-87.668203,170897000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,353,29.23,12.08,262085005749,360,74,60613,,,,,,,,,,,,
0.343790189370811,CHERRY HILL HIGH SCHOOL WEST,NJ,20211001NJCHC,10,1,2021,10/1/2021,0,0,0,0,https://www.inquirer.com/news/shooting-cherry-hill-west-high-school-20211002.html https://6abc.com/cherry-hill-police-shots-fire-shooting/11072449/ https://philadelphia.cbslocal.com/2021/10/02/cherry-hill-west-high-school-football-game-shooting/,3,Regional,4,Fall,Cherry Hill,High,Football Field/Track,Off School Property,No,Sport Event,8:45 PM,1,Male fired 8 shots at the football stadium stands then fled,An unidentified male fired 8 shots from outside the stadium in the direction of the football stadium visitor side stands and then fled. No one was struck. Police recovered shell casings.,Indiscriminate Shooting,Random Shooting,No,,No,No,No,No,No,,No,8,39.929,-75.018888,340300000000,1-Regular school,2-No,†,2-No,21-Suburb: Large,1335,111,12.03,340300001420,411,84,8002,,,,,,,,,,,,
0.196927674140934,BEN DAVIS HIGH SCHOOL,IN,20211001INBEI,10,1,2021,10/1/2021,0,1,1,0,"https://www.wrtv.com/news/local-news/crime/bond-revoked-for-man-accused-in-shooting-outside-ben-davis-hs-football-game-city-official
https://www.wishtv.com/news/crime-watch-8/teen-shot-at-ben-davis-hs-football-game-against-carmel-another-teen-in-custody/ https://fox59.com/news/ben-davis-coach-responds-after-shooting-outside-football-stadium-cuts-game-short/ https://www.wdrb.com/news/16-year-old-boy-shot-outside-high-school-football-game-in-indianapolis/article_a1ce5398-23c9-11ec-9d00-1f90653e1288.html",5,Local,4,Fall,Indianapolis,High,Football Field/Track,Outside on School Property,No,Sport Event,9:00 PM,1,Teen shot by another teen at the stadium gate during a football game,"An 18-year-old teen shot a 16-year-old teen need the gate to the football stadium. 5-6 shots were fired. Players ran off the field and the stands were evacuated. Game was televised and the shots could be heard on the TV broadcast. Police said neither were students at the school. Stadium had metal detectors, shooting occurred by the ticket office before the screening. The shooter fled and was chased by campus police. He was arrested near the campus. Shooter involved in two prior shootings in area and other violent incidents.",Illegal Activity,Victims Targeted,No,,No,No,No,No,No,,No,6,39.783873,-86.290711,181281000000,1-Regular school,2-No,2-No,2-No,11-City: Large,3284,195.23,16.82,181281002028,324,53,46214,,,,,,,,,,,,
0.228735757788911,NEWTON ELEMENTARY SCHOOL,MS,20210930MSNEN,9,30,2021,9/30/2021,0,1,1,0,https://www.wjtv.com/news/local/child-airlifted-to-hospital-after-shooting-at-newton-elementary-school/ https://www.wsaz.com/2021/09/30/child-shot-elementary-school-mississippi/ https://www.the-sun.com/news/3770610/newton-elementary-school-shooting-child/,3,Local,4,Fall,Newton,Elementary,Outside on School Property,Outside on School Property,Yes,Dismissal,4:30 PM,1,1st grader shot when gun inside backpack discharged,A 1st grade student was shot during dismissal when a gun in the backpack of another 1st grade student discharged. Victim was struck in the leg and airlifted to a trauma center. Police said the shooting was accidental.,Accidental,Random Shooting,No,,No,No,No,No,No,No,No,1,32.31519,-89.167685,280318000000,1-Regular school,2-No,2-No,2-No,33-Town: Remote,443,32.29,13.72,,,,39345,,,,,,,,,,,,
0.195402424455578,SOUTH PORTLAND HIGH SCHOOL,ME,20210928MESOS,9,28,2021,9/28/2021,0,1,1,0,https://wgme.com/news/local/south-portland-police-on-scene-near-high-school https://www.pressherald.com/2021/09/28/person-found-with-gunshot-wound-near-south-portland-high-school/ https://www.newscentermaine.com/article/news/crime/person-shot-near-south-portland-high-school-official-says/97-afe151d5-1805-4c40-a31a-5291d8dde3a9 https://www.wmtw.com/article/person-shot-near-south-portland-high-school/37781378#,4,Local,4,Fall,South Portland,High,Parking Lot,Outside on School Property,No,Evening,8:38 PM,1,Teen shot in school parking lot,A teen was shot in the parking lot of the school. Shooter fled. Police said the shooting was targeted and isolated to just the shooter and the victim.,,Victims Targeted,No,,No,No,No,No,No,No,No,,43.620883,-70.268443,231233000000,1-Regular school,2-No,2-No,2-No,13-City: Small,908,70.5,12.88,231233000585,432,86,4106,,,,,,,,,,,,
0.228735757788911,STEWARTS CREEK HIGH SCHOOL,TN,20210924TNSTS,9,24,2021,9/24/2021,0,0,0,0,https://rutherfordsource.com/suspects-arrested-gunfire-school-parking-lot-friday/ https://www.wkrn.com/news/crime-tracker/no-one-hurt-after-shots-fired-in-parking-lot-at-stewarts-creek-high-school-football-game/ https://www.wsmv.com/news/two-arrested-for-after-shots-fired-in-school-parking-lot/article_767a6532-216d-11ec-b3ba-73829a6dc668.html,3,Local,4,Fall,Smyrna,High,Parking Lot,Outside on School Property,No,Sport Event,8:30 PM,1,Teen fired shots into the air during a fight in the parking lot during a football game,An 18-year-old male fired shots from a handgun into the air during a fight in the school parking lot near the football field. A SRO saw the muzzle flashes and was able to identify the shooter. A 17-year-old teen was seen with a rifle running from the area but did not fired the weapon. Both teens were arrested the week after the incident.,Escalation of Dispute,Neither,No,,,No,No,No,No,No,No,,35.927355,-86.559986,470369000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,2014,135.2,14.9,470369002318,358,91,37167,,,,,,,,,,,,
0.189532715820389,WILDWOOD ELEMENTARY/MIDDLE,MD,20210924MDWIB,9,24,2021,9/24/2021,0,1,1,0,https://www.baltimoresun.com/maryland/baltimore-city/bs-md-ci-wildwood-parkway-shooting-20210925-foif3yhuzjahniqo7u35vophv4-story.html,1,Local,3,Fall,Baltimore,K-8,Outside on School Property,Outside on School Property,No,Evening,7:11 PM,1,Teen shot outside of school,18-year-old male was shot outside of the school. Shooter fled.,,Victims Targeted,No,,No,No,No,No,No,,No,,39.294615,-76.683286,240009000000,1-Regular school,2-No,2-No,2-No,11-City: Large,800,41,19.51,,,,21229,,,,,,,,,,,,
0.218701424600112,FAIRFIELD HIGH PREPARATORY SCHOOL,AL,20210924ALFAF,9,24,2021,9/24/2021,0,1,1,0,https://www.cnn.com/2021/09/25/us/fairfield-alabama-football-game-shooting/index.html https://www.wkrg.com/news/one-injured-after-shots-fired-near-alabama-high-school-football-game/ https://www.saturdaydownsouth.com/sports/high-school-football-game-in-alabama-shut-down-after-shooting-at-stadium/,100,National,4,Fall,Fairfield,High,Parking Lot,Outside on School Property,No,Sport Event,9:47 PM,1,Shots fired at visiting fans in the parking lot,Multiple shots were fired at visiting fans in the parking lot outside of the football stadium. Shots were fired from an abandon house across the street. An adult male was struck and transported to the hospital. Police inside the stadium told players and fans to get down and take cover. The game was cancelled.,Indiscriminate Shooting,Random Shooting,No,,No,No,No,No,No,No,No,,33.490872,-86.907918,10144000516,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,762,27.31,27.9,10144000516,160,53,35064,,,,,,,,,,,,
0.212831715964922,RIGBY MIDDLE SCHOOL,ID,20210923IDRIR,9,23,2021,9/23/2021,0,0,0,0,https://www.postregister.com/star/news/jefferson-joint-school-dist-moving-forward-after-another-gun-incident/article_e7b6f146-3426-5c60-a8c7-4668519062a5.html,5,Local,4,Fall,Rigby,Middle,Bathroom,Inside School Building,Yes,Morning Classes,,1,Emotionally distressed student with a gun in the bathroom detained by SRO,"Staff members were notified of an emotionally distressed female student in the bathroom. When a staff member checked on the student, they saw a gun and notified the SRO. The SRO was able to deescalate the situation, secure the weapon, and detain the student. The school was locked down during the incident.",Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,No,0,43.66832,-111.941632,160157000000,1-Regular school,2-No,2-No,2-No,41-Rural: Fringe,1541,76.82,20.06,,,,83442,,,,,,,,,,,,
0.228735757788911,LINCOLN-BASSETT SCHOOL,CT,20210922CTLIN,9,22,2021,9/22/2021,0,0,0,0,https://www.nhregister.com/news/article/Official-Shots-fired-outside-New-Haven-school-16479194.php#photo-21496632 https://www.wfsb.com/news/shots-fired-outside-new-haven-school-while-children-were-outside-for-recess/article_c9159638-1bdf-11ec-bb35-7becf930a489.html,2,Local,3,Fall,New Haven,Elementary,Off School Property,Outside on School Property,Yes,Lunch,11:00 AM,1,Shots fired while students were outside for recess,Shots were fired from a vehicle near the school while children were outside for recess. Security officers and staff moved students inside and locked down until police arrived. No students or staff were injured.,Drive-by Shooting,Neither,No,,No,No,No,No,No,,No,,41.330939,-72.930529,90279000566,1-Regular school,2-No,2-No,2-No,12-City: Mid-size,336,24.2,13.88,,,,6511,,,,,,,,,,,,
0.208667091411312,VAUX HS: A BIG PICTURE SCHOOL,PA,20210921PAVAP,9,21,2021,9/21/2021,0,1,1,0,https://www.fox29.com/news/15-year-old-boy-shot-outside-school-in-north-philadelphia-police-say,2,Local,3,Fall,Philadelphia,High,Front of School,Outside on School Property,Yes,Dismissal,2:57 PM,1,Student shot in front of school during dismissal,A 15-year-old male student was shot in the leg during dismissal. Shooter fled.,,Victims Targeted,No,,No,No,No,No,No,,No,,39.976464,-75.174399,421899000000,1-Regular school,2-No,2-No,2-No,11-City: Large,310,9.03,34.33,,,,19121,,,,,,,,,,,,
0.19053148993297,COLUMBUS PREPARATORY AND FITNESS ACADEMY,OH,20210921OHMIM,9,21,2021,9/21/2021,0,0,0,0,https://www.fox19.com/2021/09/22/middletown-school-bus-hit-with-bb-gun-fire/,1,Local,3,Fall,Middletown,High,School Bus,School Bus,Yes,Dismissal,3:00 PM,1,Occupied school bus shot by multiple BBs,An occupied school bus leaving the school was shot with multiple BBs. The school bus driver stopped and notified police. No students were injured. Parents drove to the bus to pick their children up. Shooter fled.,Intentional Property Damage,Neither,No,,No,No,No,No,No,No,No,,39.514811,-84.408463,390057000000,1-Regular school,1-Yes,–,2-No,11-City: Large,420,19.9,21.11,390057405066,180,65,45044,,,,,,,,,,,,
0.198632758222513,LAKE ASBURY ELEMENTARY SCHOOL,FL,20210921FLLAL,9,21,2021,9/21/2021,0,0,0,0,https://www.actionnewsjax.com/news/local/search-person-who-shot-school-buses-with-bb-gun/f0db9bc2-2500-4047-963a-c3fcb2acd99f/ https://www.news4jax.com/news/local/2021/09/21/two-school-buses-shot-with-a-bb-gun-tuesday-morning/,2,Local,4,Fall,Lake Asbury,Elementary,School Bus,School Bus,Yes,School Start,5:55 AM,10,Windows of two occupied school buses broken by BBs,"Two school buses were shot with BBs 10 minutes apart near Lake Asbury Elementary School. The first bus was shot while parked. The second was shot on a nearby street. Both buses had a driver, monitor, and student on board. Shooter fled. No injuries.",Intentional Property Damage,Neither,No,,No,No,No,No,No,No,No,,30.045293,-81.807341,120030000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,857,59.8,14.33,120030002550,305,46,32043,,,,,,,,,,,,
0.182137757499843,WIDEFIELD HIGH SCHOOL,CO,20210918COWIC,9,18,2021,9/18/2021,0,3,3,0,https://gazette.com/news/crime/shooting-reported-near-widefield-high-school/article_e947c64a-18e4-11ec-93c7-f3fbaa5d47b1.html https://www.koaa.com/news/covering-colorado/law-enforcement-investigating-shooting-near-widefield-high-school https://www.kktv.com/2021/09/19/law-enforcement-respond-shooting-near-widefield-high-school/ https://krdo.com/news/2021/09/18/two-juveniles-shot-near-widefield-high-school-saturday-afternoon/,10,Local,4,Fall,Colorado Springs,High,Parking Lot,Outside on School Property,No,Sport Event,4:21 PM,1,2 teens and 1 adult shot in the parking lot at the end of a football game,Two teens and one adult were shot in the parking lot of the high school at the end of a football game. Motive unknown. Shooter fled.,,Both,No,,No,No,No,No,No,,No,,38.754623,-104.735167,80648001129,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,1260,69.79,18.05,80648001129,256,49,80911,,,,,,,,,,,,
0.218701424600112,HERMITAGE HIGH,VA,20210917VAHEH,9,17,2021,9/17/2021,0,0,0,0,https://www.wric.com/news/crime/shots-fired-in-area-adjacent-to-hermitage-high-school-moments-after-football-game/ https://www.wtvr.com/news/local-news/shots-fired-near-hermitage-game,2,Local,3,Fall,Henrico,High,Parking Lot,Outside on School Property,No,Sport Event,11:00 PM,1,Shots fired during a fight in the parking lot following football game,Shots were fired during a fight in the parking lot following the football game. Police were already in the area trying to clear the remaining attendees out of the parking lot. No injuries. Shooter fled the scene.,Escalation of Dispute,Neither,No,,No,No,No,No,No,No,No,,37.632745,-77.516433,510189000000,1-Regular school,2-No,1-Yes,2-No,21-Suburb: Large,1656,105.9,15.64,50771000485,186,41,23228,,,,,,,,,,,,
0.187720793742969,SWAINSBORO HIGH SCHOOL,GA,20210917GASWS,9,17,2021,9/17/2021,0,0,0,0,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Femanuelcountyso%2Fposts%2F247814710595640 https://www.13wmaz.com/article/news/local/witnesses-remember-shot-fired-dublin-swainsboro-football-game/93-33671eb5-f218-4183-947f-eec927759eec https://www.wtoc.com/2021/09/18/shots-fired-parking-lot-after-swainsboro-high-football-game/ https://www.wrdw.com/2021/09/18/shots-fired-swainsboro-high-school-football-stadium/,3,Local,4,Fall,Swainsboro,High,Football Field/Track,Outside on School Property,No,Sport Event,9:00 PM,1,Shots fired in the stands of the football stadium during a fight,Shots were fired at the end of the football game during a fight in the stands. The PA announcer notified the crowd to get down and take cover. Shooter fled the scene. No injuries reported.,Escalation of Dispute,Neither,No,,No,No,No,No,No,,No,3,32.57173,-82.31354,130204000000,1-Regular school,2-No,2-No,2-No,33-Town: Remote,727,55.7,13.05,130204002033,133,83,30401,,,,,,,,,,,,
0.208667091411312,ORCHARD RIDGE ELEMENTARY,WI,20210916WIORM,9,16,2021,9/16/2021,0,0,0,0,https://www.nbc15.com/2021/09/16/reports-shots-fired-near-orchard-ridge-elementary-school/,1,Local,3,Fall,Madison,Elementary,Beside Building,Outside on School Property,No,Night,3:00 AM,1,"Shot fired near school, police found shell casings",Police were called for shots fired near the elementary school. Witnesses said the shooter fled the scene. Police found shell casings near the building. No injuries reported.,,,No,,No,No,No,No,No,,No,,43.033282,-89.475216,550852000000,1-Regular school,2-No,2-No,2-No,11-City: Large,245,24.7,9.92,,,,53711,,,,,,,,,,,,
